137,30619768,0,0,0,0,0,0
1356,30607024,8173,140,8173,140,0,0
1362,30603504,2908,50,2908,50,0,0
1342,30598016,9280,158,9280,158,0,0
1376,30597728,24903,428,24903,428,0,0
1448,30603552,90823,1566,90823,1566,0,0
1533,30563216,409339,7166,409339,7166,0,0
2917,35407224,5547595,128244,5547595,128244,0,0
6863,136759240,77465566,4804044,77465566,4804044,0,0
28502,13996978,78836246,6673155,78836246,6673155,0,0
